uniq_id,score,product_name,image_url
72c4f4745fbaeb32f8c82a6ce013309d,3.3,Kielz Ladies Boots,https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
41384da51732c0b4df3de8f395714fbb,3.8,"Alfajr WY16B Youth Digital Watch  - For Men, Boys",https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
dff9da1046a392d71cca8bfb3e1f647e,3.6,La Briza Ashley Boots,https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
710ed5f2393a4b9e8823aa0029f71f93,2.6,"TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
d6eb521acd9de24c5c3faded2831620a,3,Salt N Pepper 13-019 Femme Black Boots Boots,https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
029565fee2f177b15e2cb9b7388a6a24,2,Shuz Touch Boots,https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
1ed3a04918640144f3c7b91edc15b493,3.3,Wrangler Skanders Fit Men's Jeans,https://drive.google.com/file/d/1g3MJWiOakQ1wgRO05vEnHWz3-o8BuTWu/view?usp=share_link
f5edb6f2171b384ce99a71e52f0a64c9,1.3,Steppings Trendy Boots,https://drive.google.com/file/d/18IvOjhYu0UmJYZ5vL_7WgwiazJmkzkls/view?usp=share_link
e18aace92fadededb348d8488931a1e2,1.3,Salt N Pepper 14-664 Denny Black Boots Boots,https://drive.google.com/file/d/1OpMLTySeoGQk-Vg167LqtvP22D-Cn67h/view?usp=share_link
16655211772e017f8e207c24b8340214,3.1,"Costa Swiss CS-2001 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/1wrjXouVzsD4YCzlrZwVBz_aV4nB710XG/view?usp=share_link
7713ac1bbb7b5c03019314a46076a6f2,1,Crocs Boots,https://drive.google.com/file/d/1SS0TxohE5ou4g0AEFBkbSOP56p2eVjO4/view?usp=share_link
329c5f4d7aced63e1ce3e88f41d5e7e6,3.3,"Breitling AB011010/BB08 131S Chronomat 44 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/1fwCLjkwwBjAWdiwwUaLqIAGicVgaURGJ/view?usp=share_link
130a50a99e78426459f0d909b0bc0f07,3.5,Lyc White Casual Boots,https://drive.google.com/file/d/1Y0CSBy8E9jTH6uzfeSr-G1UibtEfA_Pc/view?usp=share_link
47b08bfc60cb74872ac29ccb93b64ca7,4.2,Myra Comfortable Boots,https://drive.google.com/file/d/1fr1cudA0OUx6qDXVd3Z6ItfFlC6qTD_J/view?usp=share_link
920154acbe49d3202ed7d2ed2df1ea13,2.9,"Calibro SW-125 Analog-Digital Watch  - For Men, Boys",https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
5b085177978f863858eb88c27dfbf01b,3,Get Glamr Designer Uggy Boots,https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
3b53afd15e056d3ef13be8bbc90a35c9,3.6,Kielz Ladies Boots,https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
3a9689400032bf48b5487b9a878b90e7,2.4,Kielz Ladies Boots,https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
f292c544825690b4f64504befa2875e6,1.5,Rochees RW50 Analog Watch  - For Boys,https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
ff1a8e7edc438d81753fb1d1e961072a,3.4,Kielz Ladies Boots,https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
5b60beedcf050b87e5b5ffcf3291086e,2.7,Salt N Pepper 13-516 Greta Red Boots,https://drive.google.com/file/d/1g3MJWiOakQ1wgRO05vEnHWz3-o8BuTWu/view?usp=share_link
b8950a817c882307669cc6cdc34fbb93,3.3,Fluid DMF-002-GR01 Digital Watch  - For Boys,https://drive.google.com/file/d/18IvOjhYu0UmJYZ5vL_7WgwiazJmkzkls/view?usp=share_link
fb2392b67efbdcd335221c79b880f303,4.8,Steppings Trendy Boots,https://drive.google.com/file/d/1OpMLTySeoGQk-Vg167LqtvP22D-Cn67h/view?usp=share_link
cdc184d8b1f13b6b856e44260398cb98,2,Rialto Boots,https://drive.google.com/file/d/1wrjXouVzsD4YCzlrZwVBz_aV4nB710XG/view?usp=share_link
811ac21c8b5e08260dc0ee4288cbb472,3.2,"Rorlig RR-030 Essentials Analog Watch  - For Men, Boys",https://drive.google.com/file/d/1SS0TxohE5ou4g0AEFBkbSOP56p2eVjO4/view?usp=share_link
a468d980aaecbf4e1018e341772669df,3.6,Wrangler Regular Fit Men's Jeans,https://drive.google.com/file/d/12DjzAoC506imSkGyy_8-XE9DPi_f-FpX/view?usp=share_link
e0a3585aa6424706c5b3fafd9d72a84e,3.2,Steppings Trendy Boots,https://drive.google.com/file/d/1Y0CSBy8E9jTH6uzfeSr-G1UibtEfA_Pc/view?usp=share_link
fd2fed517efb6e4c9824eb12e436d19b,4.4,"Disney DW100230 Digital Watch  - For Boys, Girls",https://drive.google.com/file/d/1fr1cudA0OUx6qDXVd3Z6ItfFlC6qTD_J/view?usp=share_link
a919c3ae44e0f1d2e1e5cafe7ea057ae,3.3,Salt N Pepper 13-167 Marsha Red Boots,https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
08452abdadb3db1e686b94a9c52fc7b6,1.2,"Cartier W6701005 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
eb7148dc532ca3a71f0c88fe1d617b4d,3.1,Bruno Manetti Cannelita Boots,https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
a8f99924be2c3dc4c6c4d0208f55cc66,2.1,Stylistry Maxis Shde6603brwoboot3104 Boots,https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
1e8741b5ae27a513546c94b3f3312aee,2.1,"Lois Caron LCS-4032 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
1cbd0a513268feade315cb09bdfb66e4,4.4,"Felix Y 39 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
85bf557c3728428485761f3df2289fc0,3.6,Kielz Boots,https://drive.google.com/file/d/1g3MJWiOakQ1wgRO05vEnHWz3-o8BuTWu/view?usp=share_link
1152067424d4a5a6f562e62692452da0,3.2,Kielz Ladies Boots,https://drive.google.com/file/d/18IvOjhYu0UmJYZ5vL_7WgwiazJmkzkls/view?usp=share_link
c6c1eca6e11a3b8e347feb7c35a29680,2.4,Sakay Country Leather Boots,https://drive.google.com/file/d/1OpMLTySeoGQk-Vg167LqtvP22D-Cn67h/view?usp=share_link
da9e88f44d938a63290cec6ab8bb1871,2.8,La Briza Black Boots,https://drive.google.com/file/d/1wrjXouVzsD4YCzlrZwVBz_aV4nB710XG/view?usp=share_link
a8980adc2e8740e50dc4d305da965409,4.9,"Kool Kidz DMK-012-QU02 Analog Watch  - For Girls, Boys",https://drive.google.com/file/d/1SS0TxohE5ou4g0AEFBkbSOP56p2eVjO4/view?usp=share_link
af6b07bd021da2fba6f993eeda27b2ed,1.3,"Franck Bella FB0128B Analog Watch  - For Men, Boys",https://drive.google.com/file/d/1xPHyA1i2MTyNICs0lmJZU5Zy_DHXJzek/view?usp=share_link
423ec6b3b699983c31faa16a39fcb60e,2.3,Steppings Trendy Boots,https://drive.google.com/file/d/1Y0CSBy8E9jTH6uzfeSr-G1UibtEfA_Pc/view?usp=share_link
78c73a39ced929d204418bcc80f3058d,2.6,"Kool Kidz DMK-003-YL 03 Analog Watch  - For Girls, Boys",https://drive.google.com/file/d/1fr1cudA0OUx6qDXVd3Z6ItfFlC6qTD_J/view?usp=share_link
8be1f8b6f7207c71205c652e0a2cac75,2.9,"Vizion 8502-6BLACK Sports Series Digital Watch  - For Boys, Girls",https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
eb4f1bcaca52402bc2ec1a93dce85013,4.6,Vencer Stella 7lyt1011 Digital Watch  - For Boys,https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
8a51a9757dd11c3a47f948d99c11a481,3,La Briza Mile Boots,https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
c9b137687a6ba49b8ac767f9c83b12a5,4,"Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls",https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
a6f4e66cf99bce007792c6a8fdbb3d10,1.9,Sneha Unique Boots,https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
adc5274c2422dbc21185039f7589d3e6,4.2,Timer TC_-_690143 Analog Watch  - For Boys,https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
d447a50211d5e0246ccbb3212cc2b8de,4.2,NE Regular Fit Men's Jeans,https://drive.google.com/file/d/1g3MJWiOakQ1wgRO05vEnHWz3-o8BuTWu/view?usp=share_link
077967ce96ae71fb71a684020f58bc59,2.4,Shuz Touch Boots,https://drive.google.com/file/d/18IvOjhYu0UmJYZ5vL_7WgwiazJmkzkls/view?usp=share_link
1e612e880fe7119f93caf9a1c5ffb6b4,4.2,Kielz Ladies Boots,https://drive.google.com/file/d/1OpMLTySeoGQk-Vg167LqtvP22D-Cn67h/view?usp=share_link
c35ad9935596de3d0d0134a806396072,2.7,"Colat COLAT_M08 Roman Numerals Analog Watch  - For Men, Boys",https://drive.google.com/file/d/1wrjXouVzsD4YCzlrZwVBz_aV4nB710XG/view?usp=share_link
8782cc47269fa18d54998b55ed1124a9,2,Kielz Ladies Boots,https://drive.google.com/file/d/1SS0TxohE5ou4g0AEFBkbSOP56p2eVjO4/view?usp=share_link
45ec8cf2bd446146b8ae743e7803ab8f,2.7,Belle Gambe Boots,https://drive.google.com/file/d/1hBfovdL4m5mCQXMwfrjTP-IFNp0z5yvQ/view?usp=share_link
189fa66a5fa6f08d2802a62ecf0be298,2.7,"Titan 1639SL03 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/1Y0CSBy8E9jTH6uzfeSr-G1UibtEfA_Pc/view?usp=share_link
eca609c78e79ab510dc43cffeef22cc2,3.7,Selfie Boots,https://drive.google.com/file/d/1fr1cudA0OUx6qDXVd3Z6ItfFlC6qTD_J/view?usp=share_link
8e802c5ef0aa3d98654d8b61e21a9cee,1.2,Clincher Semonday Boots,https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
bbb8cdc5406ff60ff06ff64630f2ca47,3.3,"Srushti Art Jewelry Megnet_Led_Sport_BlackRed1 Digital Watch  - For Men, Women, Boys, Girls",https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
a7217cbdcf32fcfc22080c02b2bdb2b9,3.5,Kielz Ladies Boots,https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
807302011d3d8f4d88860cff2cb16dee,4.5,"Q&Q VQ13-008 Analog Watch  - For Girls, Boys",https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
4527bbaf1bec166066c5ca90e4992655,3,Belle Gambe Boots,https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
1120bc768623572513df956172ffefeb,4.4,"Escort E-1700-906_Blk Analog Watch  - For Men, Boys",https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
522cc294663f3cf4bf1774d060ef949e,2.2,Roxy Boots,https://drive.google.com/file/d/1g3MJWiOakQ1wgRO05vEnHWz3-o8BuTWu/view?usp=share_link
36b84f61c91a47822d6863963aad5812,4.3,Lee Men's Jeans,https://drive.google.com/file/d/18IvOjhYu0UmJYZ5vL_7WgwiazJmkzkls/view?usp=share_link
a9078723d7abc68d9f5adaf42d502583,2.7,Bruno Manetti 676 Boots,https://drive.google.com/file/d/1OpMLTySeoGQk-Vg167LqtvP22D-Cn67h/view?usp=share_link
65fee026fb77433fdcc4ad8c2f6a0239,3.3,"Estilo 1056 Analog Watch  - For Boys, Men",https://drive.google.com/file/d/1wrjXouVzsD4YCzlrZwVBz_aV4nB710XG/view?usp=share_link
5479bb7028827d60000720a2c135976a,4.4,Jack klein BlackLed Digital Watch  - For Boys,https://drive.google.com/file/d/1SS0TxohE5ou4g0AEFBkbSOP56p2eVjO4/view?usp=share_link
733aa1e801a139fa8dc7be9f0eff5ee0,2,"North Moon IW-005-FK Silicone Ion Digital Watch  - For Boys, Girls, Women",https://drive.google.com/file/d/1xPHyA1i2MTyNICs0lmJZU5Zy_DHXJzek/view?usp=share_link
377acf980df19ffec9fceb3374045aef,4.6,Shuz Touch Boots,https://drive.google.com/file/d/1Y0CSBy8E9jTH6uzfeSr-G1UibtEfA_Pc/view?usp=share_link
e700d9bcf30a1be23a476ca0245865da,3.8,Foot Candy Boots,https://drive.google.com/file/d/1fr1cudA0OUx6qDXVd3Z6ItfFlC6qTD_J/view?usp=share_link
4dcd5dfc481ab82813ff8084589a7e77,4.7,Credos Boots,https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
ba2673ae70331fae9834a1e89222407b,4,"Rich Club Apple Shaped LED Digital Watch  - For Boys, Girls",https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
da1708ea7bc596fd298546edef0bccfc,1.1,"Skmei AD1031-Black Formal Analog-Digital Watch  - For Men, Boys",https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
4a64690816ae10828372e143bd6f0bcb,3.7,Kielz Ladies Boots,https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
5f081c3b36ae72605ad87d65561802f8,3,"Kms Ironman_Look_Led_Black11 Digital Watch  - For Men, Women, Girls, Boys",https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
4e4d4d2b9d625ed2401718a411a3ddcb,4,Anand Archies Boots,https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
606f4194a6d47bbcae253e22dc261e97,3,Magnum Footwear Lifestyle Boots,https://drive.google.com/file/d/1g3MJWiOakQ1wgRO05vEnHWz3-o8BuTWu/view?usp=share_link
06c75f30f1b28273c4d3b0df8f2e8eb8,2,Steppings Trendy Boots,https://drive.google.com/file/d/18IvOjhYu0UmJYZ5vL_7WgwiazJmkzkls/view?usp=share_link
16e51ebfe30d03f9d1563e0fbc0af062,3.4,Swag 670038 Analog Watch  - For Boys,https://drive.google.com/file/d/1OpMLTySeoGQk-Vg167LqtvP22D-Cn67h/view?usp=share_link
906b3a5912453ffced2dbd0fc4bd495c,4.6,Bonzer Boots,https://drive.google.com/file/d/1wrjXouVzsD4YCzlrZwVBz_aV4nB710XG/view?usp=share_link
7ebca8e1830a1a7041f77c342b1282ee,3.4,Roadster Skinny Fit Fit Men's Jeans,https://drive.google.com/file/d/1SS0TxohE5ou4g0AEFBkbSOP56p2eVjO4/view?usp=share_link
e48133816aeb071339fcb03b9e8c0c32,2.2,Selfie Black Denim Boots,https://drive.google.com/file/d/13cP4uUQU-zokrWVH-7Gcg4pQs0sItRJD/view?usp=share_link
35eab2a05e269441bdcaf6a3bad1b546,1.5,Steppings Boots Boots,https://drive.google.com/file/d/1Y0CSBy8E9jTH6uzfeSr-G1UibtEfA_Pc/view?usp=share_link
a45c097adcf59401d1ac57ac632d8d71,3.7,"Q&Q LLA2-213 Digital Watch  - For Boys, Girls",https://drive.google.com/file/d/1fr1cudA0OUx6qDXVd3Z6ItfFlC6qTD_J/view?usp=share_link
dfa536b435f093dc6ad6f1d5094eb726,1.8,Belle Gambe Winter Boots,https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
ccfdfc13491abbf4225b1e31c83f7a9f,1.2,"Hala Red In Black trendy digital Digital Watch  - For Boys, Girls, Men",https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
37d02e85eecd26fd35d72383f237c393,3.6,Kielz Ladies Boots,https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
16c2a51f0221e07bf1c3fc6b9e8e9f91,1.9,Kielz Boots,https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
62c35de4df27437d3597963fac55a8b6,3.9,"Franck Bella FB74C Analog Watch  - For Boys, Men",https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
70a5697b744f4d9c643fb961bbe2da6d,4.9,Carlton London Boots,https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
33d97d63c037078cd3f08033966d6a88,4.1,Ridas Apl_led_black Apple Shape Digital Watch  - For Boys,https://drive.google.com/file/d/1g3MJWiOakQ1wgRO05vEnHWz3-o8BuTWu/view?usp=share_link
38f76561c1a98d104bc1a84879a8ff47,1.9,Shuz Touch Boots,https://drive.google.com/file/d/18IvOjhYu0UmJYZ5vL_7WgwiazJmkzkls/view?usp=share_link
e528bc66d53b8e1d8196da5b20f045ab,4.9,La Briza Andria Boots,https://drive.google.com/file/d/1OpMLTySeoGQk-Vg167LqtvP22D-Cn67h/view?usp=share_link
92575fe20a9a1795c4e26c9299166122,2.8,"Skmei 1070BLK Sports Analog-Digital Watch  - For Men, Boys",https://drive.google.com/file/d/1wrjXouVzsD4YCzlrZwVBz_aV4nB710XG/view?usp=share_link
a259ce93922e4a85da7777496d74d7dd,3,Kielz Ladies Boots,https://drive.google.com/file/d/1SS0TxohE5ou4g0AEFBkbSOP56p2eVjO4/view?usp=share_link
fda7cf99231911725aee46d57ce8e6c3,4,Carlton London Boots,https://drive.google.com/file/d/1_FM1l7gaSXGOuopm8A4WdnohMAPRxNXS/view?usp=share_link
d7ca2b06b4f4d3b98c61c377b18a2d6b,4.1,"Skmei AD1057-Dark-Orange Sports Analog-Digital Watch  - For Men, Boys",https://drive.google.com/file/d/1Y0CSBy8E9jTH6uzfeSr-G1UibtEfA_Pc/view?usp=share_link
b7dc0087348ad77ccc09ab6a9c09d2da,1.6,Urban Country Ladies Boots,https://drive.google.com/file/d/1fr1cudA0OUx6qDXVd3Z6ItfFlC6qTD_J/view?usp=share_link
f74476ba64365d97a5be7d375cbf4c7a,4,Now SP-ETHNIC Analog Watch  - For Boys,https://drive.google.com/file/d/1aD_UNLYmWZ34xnmlpcNqX6Yeh-MR1oKD/view?usp=share_link
f9cfba716a28cc866d93111218e82908,4.4,"Disney MSFR190-01B Analog Watch  - For Boys, Girls",https://drive.google.com/file/d/15SQztB_S2saYIvzQu6_2szHLuTYtyWJG/view?usp=share_link
7ffa15f02724bcd799ca7d2ffb673a79,2.3,Get Glamr Designer Yuvu Boots,https://drive.google.com/file/d/10xZ539w00LMyhF0pqfDEbpMEi88_0jzr/view?usp=share_link
3dd037467871ed745e011096149c9fc6,3.6,Kielz Boots,https://drive.google.com/file/d/1xBhyAzUeEGFxiMlgTe9bcBgJxV5GRpXG/view?usp=share_link
a55b4f633fcaee55344ac4aac13cbfa5,4.4,Belle Gambe Boots,https://drive.google.com/file/d/15EBdhDTE4PVwvGaEo8HLSBGa4j2ma-dv/view?usp=share_link
15848e0fa49ab6eabda6d965aedb4f6c,4.2,Remson India Boots,https://drive.google.com/file/d/1LX1jBwSoY6LJyaTsN6l3FL4Uda9P5f8u/view?usp=share_link
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
